pid,max_value_column,max_value,date
D20240215T152410_IFCB010_00147,fiber,0.9346,20240215
D20240215T152410_IFCB010_00148,Thalassiosira_TAG_external_detritus,0.577,20240215
D20240215T152410_IFCB010_00149,nanoplankton_mix,0.8623,20240215
D20240215T152410_IFCB010_00150,detritus,1.0,20240215
D20240215T152410_IFCB010_00151,detritus,0.8506,20240215
D20240215T152410_IFCB010_00152,fiber,1.0,20240215
D20240215T152410_IFCB010_00153,Cryptophyta,0.989,20240215
D20240215T152410_IFCB010_00154,Bacillariophyceae,0.984,20240215
D20240215T152410_IFCB010_00155,Bacillariophyceae,0.9897,20240215
D20240215T152410_IFCB010_00156,detritus,0.9883,20240215
D20240215T152410_IFCB010_00157,detritus,0.996,20240215
D20240215T152410_IFCB010_00158,flagellate,0.5415,20240215
D20240215T152410_IFCB010_00159,nanoplankton_mix,0.6943,20240215
D20240215T152410_IFCB010_00160,detritus,0.2323,20240215
D20240215T152410_IFCB010_00162,Asterionellopsis_glacialis,1.0,20240215
D20240215T152410_IFCB010_00163,Asterionellopsis_glacialis,1.0,20240215
D20240215T152410_IFCB010_00164,Bacillariophyceae,0.607,20240215
D20240215T152410_IFCB010_00165,fiber,0.999,20240215
D20240215T152410_IFCB010_00166,fiber,0.999,20240215
D20240215T152410_IFCB010_00167,fiber,0.9985,20240215
D20240215T152410_IFCB010_00168,fiber,0.9995,20240215
D20240215T152410_IFCB010_00169,Asterionellopsis_glacialis,0.631,20240215
D20240215T152410_IFCB010_00170,detritus,0.991,20240215
D20240215T152410_IFCB010_00171,Heterocapsa_rotundata,0.656,20240215
D20240215T152410_IFCB010_00172,detritus,0.7817,20240215
D20240215T152410_IFCB010_00173,Bacillariophyceae,0.931,20240215
D20240215T152410_IFCB010_00174,fiber,1.0,20240215
D20240215T152410_IFCB010_00175,detritus,0.944,20240215
D20240215T152410_IFCB010_00176,Bacillariophyceae,0.5728,20240215
D20240215T152410_IFCB010_00177,nanoplankton_mix,0.9985,20240215
D20240215T152410_IFCB010_00178,nanoplankton_mix,0.995,20240215
D20240215T152410_IFCB010_00179,Leptocylindrus,0.9995,20240215
D20240215T152410_IFCB010_00180,detritus,0.985,20240215
D20240215T152410_IFCB010_00181,Bacillariophyceae,0.6465,20240215
D20240215T152410_IFCB010_00182,fiber,0.9966,20240215
D20240215T152410_IFCB010_00183,Bacillariophyceae,0.7354,20240215
D20240215T152410_IFCB010_00184,Bacillariophyceae,0.485,20240215
D20240215T152410_IFCB010_00185,detritus,0.9995,20240215
D20240215T152410_IFCB010_00186,detritus,0.997,20240215
D20240215T152410_IFCB010_00187,Bacillariophyceae,0.9575,20240215
D20240215T152410_IFCB010_00188,fiber,0.9995,20240215
D20240215T152410_IFCB010_00189,detritus,0.9917,20240215
D20240215T152410_IFCB010_00191,flagellate,0.709,20240215
D20240215T152410_IFCB010_00193,nanoplankton_mix,0.999,20240215
D20240215T152410_IFCB010_00194,fiber,0.9985,20240215
D20240215T152410_IFCB010_00195,fiber,0.9985,20240215
D20240215T152410_IFCB010_00196,fiber,1.0,20240215
D20240215T152410_IFCB010_00197,nanoplankton_mix,0.9814,20240215
D20240215T152410_IFCB010_00198,detritus,1.0,20240215
D20240215T152410_IFCB010_00199,Pyramimonas,0.9995,20240215
D20240215T152410_IFCB010_00200,nanoplankton_mix,0.9946,20240215
D20240215T152410_IFCB010_00201,fiber,1.0,20240215
D20240215T152410_IFCB010_00202,detritus,0.9995,20240215
D20240215T152410_IFCB010_00203,detritus,0.565,20240215
D20240215T152410_IFCB010_00204,detritus,1.0,20240215
D20240215T152410_IFCB010_00205,fiber,1.0,20240215
D20240215T152410_IFCB010_00206,detritus_transparent,0.9927,20240215
D20240215T152410_IFCB010_00207,nanoplankton_mix,0.9097,20240215
D20240215T152410_IFCB010_00208,nanoplankton_mix,0.9976,20240215
D20240215T152410_IFCB010_00209,detritus,0.9966,20240215
D20240215T152410_IFCB010_00211,fiber,0.9404,20240215
D20240215T152410_IFCB010_00212,detritus,0.782,20240215
D20240215T152410_IFCB010_00213,Dinophyceae,0.678,20240215
D20240215T152410_IFCB010_00214,Heterocapsa_rotundata,0.999,20240215
D20240215T152410_IFCB010_00215,nanoplankton_mix,0.9985,20240215
D20240215T152410_IFCB010_00216,fiber,1.0,20240215
D20240215T152410_IFCB010_00217,Pyramimonas,0.619,20240215
D20240215T152410_IFCB010_00218,fiber,1.0,20240215
D20240215T152410_IFCB010_00220,detritus,0.998,20240215
D20240215T152410_IFCB010_00221,Thalassiosira_TAG_external_detritus,1.0,20240215
D20240215T152410_IFCB010_00224,fiber,0.9805,20240215
D20240215T152410_IFCB010_00225,fiber,0.998,20240215
D20240215T152410_IFCB010_00226,pennate,0.4739,20240215
D20240215T152410_IFCB010_00227,fiber,1.0,20240215
D20240215T152410_IFCB010_00228,Syracosphaera_pulchra,0.992,20240215
D20240215T152410_IFCB010_00229,Trichodesmium,0.7544,20240215
D20240215T152410_IFCB010_00230,detritus,0.999,20240215
D20240215T152410_IFCB010_00231,detritus,0.734,20240215
D20240215T152410_IFCB010_00232,detritus,0.999,20240215
D20240215T152410_IFCB010_00233,detritus,0.9995,20240215
D20240215T152410_IFCB010_00234,detritus,0.932,20240215
D20240215T152410_IFCB010_00235,nanoplankton_mix,0.9976,20240215
D20240215T152410_IFCB010_00236,nanoplankton_mix,0.716,20240215
D20240215T152410_IFCB010_00237,nanoplankton_mix,1.0,20240215
D20240215T152410_IFCB010_00238,Bacillariophyceae,0.7324,20240215
D20240215T152410_IFCB010_00239,detritus,0.9995,20240215
D20240215T152410_IFCB010_00240,nanoplankton_mix,0.939,20240215
D20240215T152410_IFCB010_00241,detritus,0.997,20240215
D20240215T152410_IFCB010_00242,detritus,0.6353,20240215
D20240215T152410_IFCB010_00243,detritus,0.961,20240215
D20240215T152410_IFCB010_00244,detritus,0.999,20240215
D20240215T152410_IFCB010_00245,nanoplankton_mix,1.0,20240215
D20240215T152410_IFCB010_00247,detritus,0.997,20240215
D20240215T152410_IFCB010_00248,nanoplankton_mix,0.996,20240215
D20240215T152410_IFCB010_00249,detritus,0.998,20240215
D20240215T152410_IFCB010_00250,Asterionellopsis_glacialis,0.997,20240215
D20240215T152410_IFCB010_00252,detritus,0.9985,20240215
D20240215T152410_IFCB010_00253,Bacillariophyceae,0.982,20240215
D20240215T152410_IFCB010_00254,nanoplankton_mix,0.3489,20240215
D20240215T152410_IFCB010_00255,detritus,1.0,20240215
D20240215T152410_IFCB010_00256,detritus,1.0,20240215
D20240215T152410_IFCB010_00257,fiber,1.0,20240215
D20240215T152410_IFCB010_00258,detritus,0.997,20240215
D20240215T152410_IFCB010_00259,nanoplankton_mix,1.0,20240215
D20240215T152410_IFCB010_00260,fiber_TAG_external_detritus,0.9995,20240215
D20240215T152410_IFCB010_00261,fiber,1.0,20240215
D20240215T152410_IFCB010_00262,Leptocylindrus,0.9385,20240215
D20240215T152410_IFCB010_00263,nanoplankton_mix,1.0,20240215
D20240215T152410_IFCB010_00264,fiber,0.801,20240215
D20240215T152410_IFCB010_00265,Pyramimonas,0.979,20240215
D20240215T152410_IFCB010_00266,detritus,0.431,20240215
D20240215T152410_IFCB010_00267,fiber,1.0,20240215
D20240215T152410_IFCB010_00268,detritus,0.8853,20240215
D20240215T152410_IFCB010_00269,Asterionellopsis_glacialis,1.0,20240215
D20240215T152410_IFCB010_00271,fiber,0.986,20240215
D20240215T152410_IFCB010_00272,detritus,0.9883,20240215
D20240215T152410_IFCB010_00273,detritus,0.9897,20240215
D20240215T152410_IFCB010_00274,Heterocapsa_rotundata,0.9995,20240215
D20240215T152410_IFCB010_00275,nanoplankton_mix,1.0,20240215
D20240215T152410_IFCB010_00276,detritus,1.0,20240215
D20240215T152410_IFCB010_00277,fiber,1.0,20240215
D20240215T152410_IFCB010_00278,detritus,0.8203,20240215
D20240215T152410_IFCB010_00279,Leptocylindrus,0.995,20240215
D20240215T152410_IFCB010_00280,Bacillariophyceae,0.8765,20240215
D20240215T152410_IFCB010_00281,detritus,0.916,20240215
D20240215T152410_IFCB010_00282,Bacillariophyceae_morphotype1,0.4265,20240215
D20240215T152410_IFCB010_00283,detritus,0.283,20240215
D20240215T152410_IFCB010_00284,nanoplankton_mix,0.518,20240215
D20240215T152410_IFCB010_00285,detritus,0.5903,20240215
D20240215T152410_IFCB010_00286,nanoplankton_mix,0.9995,20240215
D20240215T152410_IFCB010_00287,nanoplankton_mix,0.996,20240215
D20240215T152410_IFCB010_00288,fiber,1.0,20240215
D20240215T152410_IFCB010_00289,Skeletonema,1.0,20240215
D20240215T152410_IFCB010_00290,detritus,1.0,20240215
D20240215T152410_IFCB010_00291,nanoplankton_mix,0.9966,20240215
D20240215T152410_IFCB010_00292,Apedinella,0.3032,20240215
D20240215T152410_IFCB010_00293,detritus,0.998,20240215
D20240215T152410_IFCB010_00294,Thalassiosira_TAG_external_detritus,0.724,20240215
D20240215T152410_IFCB010_00295,detritus,0.937,20240215
D20240215T152410_IFCB010_00296,fiber_TAG_external_detritus,0.9663,20240215
D20240215T152410_IFCB010_00297,nanoplankton_mix,0.9995,20240215
D20240215T152410_IFCB010_00298,fiber,0.852,20240215
D20240215T152410_IFCB010_00299,detritus,1.0,20240215
D20240215T152410_IFCB010_00300,coccolithophorid,0.4556,20240215
D20240215T152410_IFCB010_00301,Syracosphaera_pulchra,0.965,20240215
D20240215T152410_IFCB010_00302,Guinardia_delicatula,0.997,20240215
D20240215T152410_IFCB010_00303,nanoplankton_mix,0.9463,20240215
D20240215T152410_IFCB010_00304,fiber,1.0,20240215
D20240215T152410_IFCB010_00305,fiber,0.931,20240215
D20240215T152410_IFCB010_00306,detritus,0.9995,20240215
D20240215T152410_IFCB010_00307,detritus,0.9844,20240215
D20240215T152410_IFCB010_00308,Bacillariophyceae,0.849,20240215
D20240215T152410_IFCB010_00310,Leptocylindrus,1.0,20240215
D20240215T152410_IFCB010_00311,fiber,1.0,20240215
D20240215T152410_IFCB010_00312,Rhabdolithes,0.8613,20240215
D20240215T152410_IFCB010_00313,nanoplankton_mix,0.9883,20240215
D20240215T152410_IFCB010_00314,nanoplankton_mix,0.642,20240215
D20240215T152410_IFCB010_00315,detritus,0.9917,20240215
D20240215T152410_IFCB010_00316,detritus,0.8916,20240215
D20240215T152410_IFCB010_00317,fiber,1.0,20240215
D20240215T152410_IFCB010_00318,fiber,1.0,20240215
D20240215T152410_IFCB010_00319,nanoplankton_mix,0.9995,20240215
D20240215T152410_IFCB010_00320,Cryptophyta,0.4966,20240215
D20240215T152410_IFCB010_00321,nanoplankton_mix,0.966,20240215
D20240215T152410_IFCB010_00322,detritus,0.9824,20240215
D20240215T152410_IFCB010_00323,Leptocylindrus,0.9526,20240215
D20240215T152410_IFCB010_00324,detritus,0.978,20240215
D20240215T152410_IFCB010_00325,detritus,0.999,20240215
D20240215T152410_IFCB010_00326,Pyramimonas,0.9995,20240215
D20240215T152410_IFCB010_00327,detritus,0.9976,20240215
D20240215T152410_IFCB010_00328,detritus,0.9795,20240215
D20240215T152410_IFCB010_00329,detritus,0.996,20240215
D20240215T152410_IFCB010_00330,detritus,0.998,20240215
D20240215T152410_IFCB010_00331,nanoplankton_mix,1.0,20240215
D20240215T152410_IFCB010_00332,detritus,0.9985,20240215
D20240215T152410_IFCB010_00333,detritus,0.992,20240215
D20240215T152410_IFCB010_00334,detritus,0.999,20240215
D20240215T152410_IFCB010_00335,detritus,1.0,20240215
D20240215T152410_IFCB010_00336,nanoplankton_mix,0.996,20240215
D20240215T152410_IFCB010_00337,Pyramimonas,1.0,20240215
D20240215T152410_IFCB010_00338,detritus,0.9985,20240215
D20240215T152410_IFCB010_00339,detritus,0.994,20240215
D20240215T152410_IFCB010_00340,fiber,0.9463,20240215
D20240215T152410_IFCB010_00341,detritus,0.9756,20240215
D20240215T152410_IFCB010_00342,Bacillariophyceae,0.88,20240215
D20240215T152410_IFCB010_00343,detritus,0.998,20240215
D20240215T152410_IFCB010_00344,fiber,0.991,20240215
D20240215T152410_IFCB010_00345,detritus,0.492,20240215
D20240215T152410_IFCB010_00346,Bacillariophyceae,0.798,20240215
D20240215T152410_IFCB010_00347,nanoplankton_mix,0.9995,20240215
D20240215T152410_IFCB010_00348,nanoplankton_mix,0.9956,20240215
D20240215T152410_IFCB010_00349,fiber,0.9995,20240215
D20240215T152410_IFCB010_00350,Cryptophyta,0.994,20240215
D20240215T152410_IFCB010_00351,bead,0.9985,20240215
D20240215T152410_IFCB010_00353,Cryptophyta,0.734,20240215
D20240215T152410_IFCB010_00354,nanoplankton_mix,0.5464,20240215
D20240215T152410_IFCB010_00355,Cryptophyta,0.832,20240215
D20240215T152410_IFCB010_00356,nanoplankton_mix,0.992,20240215
D20240215T152410_IFCB010_00357,fiber,1.0,20240215
D20240215T152410_IFCB010_00358,detritus,0.993,20240215
D20240215T152410_IFCB010_00359,nanoplankton_mix,0.6357,20240215
D20240215T152410_IFCB010_00360,detritus,0.95,20240215
D20240215T152410_IFCB010_00361,fiber,1.0,20240215
D20240215T152410_IFCB010_00362,Asterionellopsis_glacialis,1.0,20240215
D20240215T152410_IFCB010_00363,nanoplankton_mix,0.7134,20240215
D20240215T152410_IFCB010_00364,nanoplankton_mix,0.94,20240215
D20240215T152410_IFCB010_00366,nanoplankton_mix,0.999,20240215
D20240215T152410_IFCB010_00367,detritus,0.9263,20240215
D20240215T152410_IFCB010_00368,fiber,0.9995,20240215
D20240215T152410_IFCB010_00369,fiber,1.0,20240215
D20240215T152410_IFCB010_00370,detritus,0.9995,20240215
D20240215T152410_IFCB010_00371,Thalassiosira_TAG_external_detritus,0.9155,20240215
D20240215T152410_IFCB010_00372,nanoplankton_mix,1.0,20240215
D20240215T152410_IFCB010_00373,detritus,0.9346,20240215
D20240215T152410_IFCB010_00374,fiber,0.992,20240215
D20240215T152410_IFCB010_00375,nanoplankton_mix,0.5845,20240215
D20240215T152410_IFCB010_00376,detritus,0.9277,20240215
D20240215T152410_IFCB010_00377,flagellate,0.4775,20240215
D20240215T152410_IFCB010_00378,nanoplankton_mix,0.996,20240215
D20240215T152410_IFCB010_00379,detritus,1.0,20240215
D20240215T152410_IFCB010_00380,fiber,0.813,20240215
D20240215T152410_IFCB010_00381,detritus,0.999,20240215
D20240215T152410_IFCB010_00382,nanoplankton_mix,0.994,20240215
D20240215T152410_IFCB010_00383,detritus,0.999,20240215
D20240215T152410_IFCB010_00384,Proterythropsis,0.994,20240215
D20240215T152410_IFCB010_00386,detritus_transparent,0.9346,20240215
D20240215T152410_IFCB010_00387,detritus,0.993,20240215
D20240215T152410_IFCB010_00388,fiber,1.0,20240215
D20240215T152410_IFCB010_00389,nanoplankton_mix,0.997,20240215
D20240215T152410_IFCB010_00390,fiber,0.9946,20240215
D20240215T152410_IFCB010_00391,detritus_transparent,0.4087,20240215
D20240215T152410_IFCB010_00392,detritus,0.9907,20240215
D20240215T152410_IFCB010_00393,Amoeba,0.7075,20240215
D20240215T152410_IFCB010_00394,detritus,0.972,20240215
D20240215T152410_IFCB010_00396,detritus,0.9897,20240215
D20240215T152410_IFCB010_00398,detritus,0.979,20240215
D20240215T152410_IFCB010_00399,coccolithophorid,0.343,20240215
D20240215T152410_IFCB010_00400,detritus,0.5273,20240215
D20240215T152410_IFCB010_00401,nanoplankton_mix,0.9907,20240215
D20240215T152410_IFCB010_00403,detritus_transparent,0.998,20240215
D20240215T152410_IFCB010_00404,Chrysochromulina,0.8857,20240215
D20240215T152410_IFCB010_00405,nanoplankton_mix,0.9897,20240215
D20240215T152410_IFCB010_00407,detritus,0.677,20240215
D20240215T152410_IFCB010_00408,detritus,0.9917,20240215
D20240215T152410_IFCB010_00409,detritus,0.9434,20240215
D20240215T152410_IFCB010_00410,nanoplankton_mix,0.9863,20240215
D20240215T152410_IFCB010_00411,detritus,0.5527,20240215
D20240215T152410_IFCB010_00412,detritus,0.997,20240215
D20240215T152410_IFCB010_00413,fiber,0.9995,20240215
D20240215T152410_IFCB010_00414,flagellate,0.566,20240215
D20240215T152410_IFCB010_00415,detritus,0.603,20240215
D20240215T152410_IFCB010_00417,detritus_transparent,0.8716,20240215
D20240215T152410_IFCB010_00419,Dinophyceae,0.899,20240215
D20240215T152410_IFCB010_00420,detritus,0.3892,20240215
D20240215T152410_IFCB010_00421,detritus,0.9995,20240215
D20240215T152410_IFCB010_00422,detritus,0.9785,20240215
D20240215T152410_IFCB010_00423,Euglena,0.902,20240215
D20240215T152410_IFCB010_00424,detritus,0.766,20240215
D20240215T152410_IFCB010_00425,Bacillariophyceae,0.8555,20240215
D20240215T152410_IFCB010_00426,fiber,0.996,20240215
D20240215T152410_IFCB010_00427,fecal_pellet,0.932,20240215
D20240215T152410_IFCB010_00428,detritus,0.9995,20240215
D20240215T152410_IFCB010_00429,fiber,1.0,20240215
D20240215T152410_IFCB010_00430,detritus,1.0,20240215
D20240215T152410_IFCB010_00431,detritus,0.992,20240215
D20240215T152410_IFCB010_00432,nanoplankton_mix,0.582,20240215
D20240215T152410_IFCB010_00433,Pyramimonas,0.3997,20240215
D20240215T152410_IFCB010_00434,Asterionellopsis_glacialis,0.8467,20240215
D20240215T152410_IFCB010_00435,nanoplankton_mix,0.969,20240215
D20240215T152410_IFCB010_00436,Bacillariophyceae,0.683,20240215
D20240215T152410_IFCB010_00437,Thalassiosira,0.6567,20240215
D20240215T152410_IFCB010_00438,nanoplankton_mix,0.893,20240215
D20240215T152410_IFCB010_00439,fiber,1.0,20240215
D20240215T152410_IFCB010_00440,nanoplankton_mix,0.9985,20240215
D20240215T152410_IFCB010_00441,nanoplankton_mix,0.966,20240215
D20240215T152410_IFCB010_00442,detritus,0.8604,20240215
D20240215T152410_IFCB010_00443,nanoplankton_mix,0.9873,20240215
D20240215T152410_IFCB010_00444,fiber,0.999,20240215
D20240215T152410_IFCB010_00446,detritus,0.9385,20240215
D20240215T152410_IFCB010_00447,nanoplankton_mix,0.999,20240215
D20240215T152410_IFCB010_00448,detritus,0.874,20240215
D20240215T152410_IFCB010_00449,nanoplankton_mix,0.992,20240215
D20240215T152410_IFCB010_00450,detritus,0.9595,20240215
D20240215T152410_IFCB010_00451,Dactyliosolen_blavyanus,1.0,20240215
D20240215T152410_IFCB010_00452,Cryptophyta,0.675,20240215
D20240215T152410_IFCB010_00453,detritus,0.959,20240215
D20240215T152410_IFCB010_00454,Pyramimonas,0.973,20240215
D20240215T152410_IFCB010_00455,detritus,0.935,20240215
D20240215T152410_IFCB010_00456,nanoplankton_mix,0.999,20240215
D20240215T152410_IFCB010_00457,fiber,0.9854,20240215
D20240215T152410_IFCB010_00458,Thalassiosira,0.2812,20240215
D20240215T152410_IFCB010_00459,detritus_transparent,0.8213,20240215
D20240215T152410_IFCB010_00460,detritus,0.997,20240215
D20240215T152410_IFCB010_00461,Thalassiosira_TAG_external_detritus,0.9907,20240215
D20240215T152410_IFCB010_00462,detritus_transparent,0.982,20240215
D20240215T152410_IFCB010_00463,fiber_TAG_external_detritus,0.999,20240215
D20240215T152410_IFCB010_00464,flagellate,0.5645,20240215
D20240215T152410_IFCB010_00465,fiber,0.6084,20240215
D20240215T152410_IFCB010_00466,nanoplankton_mix,0.9663,20240215
D20240215T152410_IFCB010_00468,nanoplankton_mix,0.926,20240215
D20240215T152410_IFCB010_00469,Dinophyceae,0.571,20240215
D20240215T152410_IFCB010_00470,detritus,0.9995,20240215
D20240215T152410_IFCB010_00471,Bacillariophyceae,0.868,20240215
D20240215T152410_IFCB010_00472,nanoplankton_mix,0.9297,20240215
D20240215T152410_IFCB010_00473,fiber,1.0,20240215
D20240215T152410_IFCB010_00474,fiber,0.6733,20240215
D20240215T152410_IFCB010_00475,detritus,0.5747,20240215
D20240215T152410_IFCB010_00476,detritus,1.0,20240215
D20240215T152410_IFCB010_00477,nanoplankton_mix,0.805,20240215
D20240215T152410_IFCB010_00478,Thalassiosira_TAG_external_detritus,0.999,20240215
D20240215T152410_IFCB010_00480,coccolithophorid,0.519,20240215
D20240215T152410_IFCB010_00481,Bacillariophyceae,0.974,20240215
D20240215T152410_IFCB010_00482,detritus,0.952,20240215
D20240215T152410_IFCB010_00483,Bacillariophyceae,0.9536,20240215
D20240215T152410_IFCB010_00484,nanoplankton_mix,0.9966,20240215
D20240215T152410_IFCB010_00485,fiber_TAG_external_detritus,0.9946,20240215
D20240215T152410_IFCB010_00486,pennate,0.5317,20240215
D20240215T152410_IFCB010_00487,detritus_transparent,0.553,20240215
D20240215T152410_IFCB010_00488,fiber,1.0,20240215
D20240215T152410_IFCB010_00489,nanoplankton_mix,0.991,20240215
D20240215T152410_IFCB010_00490,Pyramimonas,0.9316,20240215
D20240215T152410_IFCB010_00491,fiber,1.0,20240215
D20240215T152410_IFCB010_00492,fiber,1.0,20240215
D20240215T152410_IFCB010_00493,nanoplankton_mix,0.993,20240215
D20240215T152410_IFCB010_00494,Dactyliosolen_fragilissimus,0.8667,20240215
D20240215T152410_IFCB010_00495,Leptocylindrus,0.9883,20240215
D20240215T152410_IFCB010_00496,detritus,0.9927,20240215
D20240215T152410_IFCB010_00497,fiber,0.999,20240215
D20240215T152410_IFCB010_00498,detritus,0.9966,20240215
D20240215T152410_IFCB010_00499,Thalassiosira_TAG_external_detritus,0.978,20240215
D20240215T152410_IFCB010_00500,nanoplankton_mix,0.999,20240215
D20240215T152410_IFCB010_00501,detritus,0.9297,20240215
D20240215T152410_IFCB010_00502,fiber,0.9995,20240215
D20240215T152410_IFCB010_00503,fiber,0.9995,20240215
D20240215T152410_IFCB010_00504,detritus_transparent,0.9995,20240215
D20240215T152410_IFCB010_00505,fiber,0.9946,20240215
